script,text,caught,detected
english_tamil_mixed,"Jaffna ஆர்டர் மாற்றம், கிளை confirm?",True,tamil
english_tamil_mixed,"Galle delivery address mismatch, தயவு செய்து update.",True,tamil
english_tamil_mixed,"Pettah payment தவறு, தயவு செய்து alternative method.",True,tamil
english_tamil_mixed,"Delivery driver update Colombo-ல், தயவு செய்து track செய்யவும்.",True,tamil
english_tamil_mixed,"Anuradhapura கிளை எங்கே, branch-க்கு directions?",True,tamil
english_tamil_mixed,Please assist with my கணக்கு balance inquiry from Negombo.,True,tamil
english_tamil_mixed,Colombo branch ஆர்டர் status குறித்து கணக்கு check செய்ய முடியுமா?,True,tamil
english_tamil_mixed,Jaffna கிளை எங்கே? delivery எப்போது தெரியுமா?,True,tamil
english_tamil_mixed,Wellawatte வீடு வரை delivery எவ்வளவு நேரம்?,True,tamil
english_tamil_mixed,Pettah கிளை முகவரி எங்கே சரிபார்க்கவும்?,True,tamil
english_tamil_mixed,Batticaloa ஆர்டர் id கிடைக்கா? status தெரியுமா?,True,tamil
english_tamil_mixed,Colombo கிளை விலை உயர்ந்ததை பற்றி explanation கேட்டேன்?,True,tamil
english_tamil_mixed,Delivery தள்ளுபடி நடந்தா எனக்கு கணக்கு update செய்யவும்?,True,tamil
english_tamil_mixed,Colombo Wellawatte இடையே திருப்பம்? delivery வழி சொல்.,True,tamil
english_tamil_mixed,நீங்கள் எங்கு branch Colombo? கிளை எங்கே exactly?,True,tamil
english_tamil_mixed,Account balance ஆய்வு செய்ய கணக்கு link அனுப்பவும்,True,tamil
english_tamil_mixed,Pettah வழியில் payment issue வந்தா assistance please,True,tamil
english_tamil_mixed,Jaffna கிளை open ஆயிற்றா? timings தெரிஞ்சோடு?,True,tamil
english_tamil_mixed,Nearest courier எங்கே Colombo? delivery எப்போது?,True,tamil
english_tamil_mixed,Batticaloa ஆர்டர் இரண்டு நாட்களில் வந்து செல்கிறது,True,tamil
english_tamil_mixed,Wellawatte ஆர்டர் fetch status update செய்யவும்.,True,tamil
english_tamil_mixed,Colombo ஷிப்பிங் எவ்வளவு நேரம்? ETA சொலுங்க,True,tamil
english_tamil_mixed,Pettah customer support என் விலை கூட்டம் காரணம்?,True,tamil
english_tamil_mixed,சரியான கட்டணம் கொள்ளப்போவது கணக்கு mismatch,True,tamil
english_tamil_mixed,Colombo வீட்டுக்கு உத்தரவு வழங்கும் delivery க்கு ETA,True,tamil
english_tamil_mixed,Jaffna பேங்க் அங்கீகாரம் பெற்றது? விலை issue?,True,tamil
english_tamil_mixed,Colombo கிளை திறப்பு நேரங்கள் 9am-6pm தெரிகிறதா?,True,tamil
english_tamil_mixed,Delivery நேரம் டீலே செய்யாமல் பார்த்தால் என்ன?,True,tamil
english_tamil_mixed,Batticaloa கிளை address update please,True,tamil
english_tamil_mixed,Wellawatte order வீட்டு முகவரி சரியானது என்பதை confirm?,True,tamil
english_tamil_mixed,Colombo ஆர்டர் cancelled? reason கணக்கு clear?,True,tamil
english_tamil_mixed,ஆன்லைன் கணக்கு balance பார்க்கலாம் என்று தெரியுமா?,True,tamil
english_tamil_mixed,Payment issue வந்தால் confirm இரு: card or wallet?,True,tamil
english_tamil_mixed,Colombo delivery வண்டி சேவை இல்லை? status,True,tamil
english_tamil_mixed,"Jaffna payment reversal necessary, பணம் back ETA?",True,tamil
english_tamil_mixed,Colombo ஆர்டர் tracking link அனுப்ப முடியுமா? please.,True,tamil
english_tamil_mixed,Pettah கிளை open timing எப்போது மீண்டும்?,True,tamil
english_tamil_mixed,Delivery address confirm Colombo Wellawatte என் முன்னிலை?,True,tamil
english_tamil_mixed,Batticaloa order பேக்கேஜ் await now,True,tamil
english_tamil_mixed,Colombo கிளை address inaccurate; update please,True,tamil
english_tamil_mixed,Wellawatte delivery ETA wrong; தயவு செய்து fix.,True,tamil
english_tamil_mixed,கடைசியில் கணக்கு balance verify Colombo app,True,tamil
english_tamil_mixed,Jaffna கிளை address update please,True,tamil
english_tamil_mixed,Colombo கோரிக்கை விலை சற்று மாற்றம்,True,tamil
english_tamil_mixed,Pettah placeல் கணக்கு balance confirm பண்ணாங்க?,True,tamil
english_tamil_mixed,Batticaloa delivery status தெரியுமா? எனக்கு update,True,tamil
english_tamil_mixed,Colombo branch வாடிக்கையாளர் சேவை call பண்ணுங்கள்,True,tamil
english_tamil_mixed,Colombo ஆர்டர் கான status மற்றும் கணக்கு balance check,True,tamil
english_tamil_mixed,Wellawatte இடை பணம் refund pending,True,tamil
english_tamil_mixed,Pettah கிளை contact number update please,True,tamil
english_tamil_mixed,Colombo delivery இப்போ activeஆகிறது; tracking link?,True,tamil
english_tamil_mixed,Jaffna கணக்கு balance எனக்கு proof தேவையா?,True,tamil
english_tamil_mixed,விலை குறைப்பு return policy Colombo கிளை?,True,tamil
english_tamil_mixed,Wellawatte order confirm ஆச்சு? receipt கொடுக்கலாமா?,True,tamil
english_tamil_mixed,Batticaloa branch location சேவைக்கு reference number needed,True,tamil
english_tamil_mixed,Colombo உங்கள் branch contact எண் தெரியுமா please?,True,tamil
english_tamil_mixed,"Colombo-ல் ஆர்டர் status என்ன, delivery எப்போது?",True,tamil
english_tamil_mixed,Jaffna கிளை எங்கே exact location தெரியுமா?,True,tamil
english_tamil_mixed,"Wellawatte ஆர்டர் இன்னும் வந்தில்லை, tracking code இருக்குமா?",True,tamil
english_tamil_mixed,"Pettah கிளை அருகே விலை தெரியுமா, தயவு செய்து?",True,tamil
english_tamil_mixed,Batticaloa-ல் delivery status எப்போது தெரியுமா?,True,tamil
english_tamil_mixed,"Negombo branch-ஐ சரிபார், கணக்கு இருப்பு தெரியுமா?",True,tamil
english_tamil_mixed,"Colombo-யில் ஆர்டர் பட்டியல் விலை என்ன, தயவு செய்து?",True,tamil
english_tamil_mixed,"Kandy கிளை எங்கே, address சரியானதா?",True,tamil
english_tamil_mixed,"Galle-ல் பில்லிங் பிரச்சனை உள்ளது, கணக்கு சரிபார்க்கவும்?",True,tamil
english_tamil_mixed,"Jaffna-இல் ஆர்டர் status update பண்ணங்கள், please?",True,tamil
english_tamil_mixed,"Trincomalee கிளை எங்கே, branch location தெரியுமா?",True,tamil
english_tamil_mixed,"Moratuwa கிளை அருகே delivery option என்ன, தெரியுமா?",True,tamil
english_tamil_mixed,"Negombo delivery ETA எப்போது, தயவு செய்து?",True,tamil
english_tamil_mixed,"Colombo-யில் விலை மாற்றம் ஏன் ஏற்பட்டது, விளக்கம்?",True,tamil
english_tamil_mixed,"Wellawatte கணக்கு இருப்பு இந்த மாதம் எவ்வளவு, கூறுங்கள்",True,tamil
english_tamil_mixed,"Pettah ஆர்டர் மாற்றம் செய்யலாமா, தயவு செய்து?",True,tamil
english_tamil_mixed,"Batticaloa கிளை open நேரம் எப்போது, நிலை?",True,tamil
english_tamil_mixed,Kotte branch-யின் address verify பண்ணிக் கொடுங்கள்,True,tamil
english_tamil_mixed,"Nugegoda கிளை எங்கே, delivery path தெரியுமா?",True,tamil
english_tamil_mixed,"Anuradhapura கிளை எங்கே, branch location தெரியுமா?",True,tamil
english_tamil_mixed,"Dambulla கிளை எப்போது open, service status?",True,tamil
english_tamil_mixed,"Galle-யில் ஆர்டர் status update பண்ணுங்க, please?",True,tamil
english_tamil_mixed,"Panadura கிளை அருகே விலை query உள்ளது, தயவு செய்து?",True,tamil
english_tamil_mixed,Jaffna ஆர்டர் பொருள் stock இல்லை என்று தெரிகிறது?,True,tamil
english_tamil_mixed,"Colombo-வில் payment issue வந்தா, உதவி செய்யவும்?",True,tamil
english_tamil_mixed,Negombo branch-இல் கணக்கு balance check செய்ய முடியுமா?,True,tamil
english_tamil_mixed,Kandy கிளை city center-இல் எவ்வளவு தூரம்?,True,tamil
english_tamil_mixed,"Pettah delivery status இன்னும் pending உள்ளது, வழி தெரியுமா?",True,tamil
english_tamil_mixed,Wellawatte வாங்கிய order-க்கு refunds பற்றி தெரியுமா?,True,tamil
english_tamil_mixed,Colombo கிளை address verify பண்ணி directions சொல்லுங்கள்,True,tamil
english_tamil_mixed,"Jaffna கிளை opening hours தெரியுமா, please?",True,tamil
english_tamil_mixed,Galle-யில் கணக்கு balance online check செய்ய முடியுமா?,True,tamil
english_tamil_mixed,Trincomalee branch proximity எங்கே தெரியுமா?,True,tamil
english_tamil_mixed,"Nuwara Eliya கிளை எங்கே, branch location தெரியுமா?",True,tamil
english_tamil_mixed,"Matara கிளை எங்கே, branch location தெரியுமா?",True,tamil
english_tamil_mixed,"Kalutara கிளை open hours தெரியுமா, please?",True,tamil
english_tamil_mixed,Kurunegala branch-ஐ access செய்வது எவ்வாறு?,True,tamil
english_tamil_mixed,"Dehiwala கிளை எங்கே, delivery path தெரியும்?",True,tamil
english_tamil_mixed,Panadura கிளை-க்கு new order place செய்ய முடியுமா?,True,tamil
english_tamil_mixed,Hikkaduwa கிளை அருகே கிளை இடம் தெரியுமா?,True,tamil
english_tamil_mixed,"Anuradhapura-இல் order delivery ETA இன்னும் தெரியுமா, please?",True,tamil
english_tamil_mixed,"Dehiwala-ன் நேரம் எப்போது open, kindly?",True,tamil
english_tamil_mixed,"Panadura கிளை-க்கு gate delivery timing தெரியுமா, please?",True,tamil
english_tamil_mixed,Nuwara Eliya-யில் விலை அண்மை அதிகம் என்று தெரியுமா?,True,tamil
english_tamil_mixed,"Anuradhapura branch-ஐ update பண்ணுங்க, status?",True,tamil
english_tamil_mixed,"Matale கிளை எங்கே, branch location தெரியுமா?",True,tamil
english_tamil_mixed,"Badulla கிளை எங்கே, delivery route தெரியுமா?",True,tamil
english_tamil_mixed,Polonnaruwa கிளை open status தெரியுமா?,True,tamil
english_tamil_mixed,"Wattala கிளை location தெரியுமா, branch location?",True,tamil
english_tamil_mixed,"Vavuniya கிளை எங்கே, branch location தெரியுமா?",True,tamil
